case,rank,tier,dataset,obj_id,name,scene,im,gt_idx,visib,condition,cad,cad_units_m,pose_source,fp_conf,fp_fail,dsym_mm,dsym_norm,f05,place_mm,settle_mm,world,plane_inlier,plane_angle_deg,bottom_gap_mm,n_cand,n_reach,n_blocked,n_att,n_succ,first_succ,succ,lift_cm,att_seq,fail_reason,runtime_s,ts,yaw_deg,graspable_pose
tless2,18,0,tless,2,obj_02,9,0,3,,proxy,itodd/obj_000027,0,fp_solo_render,134.125,,9.12,0.1379,0.2942,19.8,1.5,solo,,,,40,8,0,1,1,1,1,14.7,S,,1.2,2026-09-11T22:16:54,36.0,1
tless2,18,0,tless,2,obj_02,12,2,1,,gt,gt,0,fp_solo_render,49.625,,9.07,0.137,0.3253,24.1,1.5,solo,,,,10,1,0,1,0,0,0,0.0,F,grasp_failed,3.3,2026-09-11T22:16:59,72.0,1
tless2,18,0,tless,2,obj_02,12,2,1,,proxy,itodd/obj_000027,0,fp_solo_render,133.062,,13.88,0.2099,0.1634,29.1,1.5,solo,,,,40,4,0,1,1,1,1,14.6,S,,1.2,2026-09-11T22:17:02,72.0,1
tless2,18,0,tless,2,obj_02,20,3,7,,gt,gt,0,fp_solo_render,49.812,,4.5,0.068,0.5243,14.6,1.5,solo,,,,10,2,0,1,1,1,1,14.3,S,,3.4,2026-09-11T22:17:06,108.0,1
tless2,18,0,tless,2,obj_02,20,3,7,,proxy,itodd/obj_000027,0,fp_solo_render,131.516,,8.67,0.1311,0.3057,18.3,1.5,solo,,,,40,8,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.3,2026-09-11T22:17:10,108.0,1
tless2,18,0,tless,2,obj_02,1,38,0,,gt,gt,0,fp_solo_render,46.094,,2.7,0.0408,0.7004,9.2,1.5,solo,,,,10,1,0,1,1,1,1,14.8,S,,3.4,2026-09-11T22:17:15,144.0,1
tless2,18,0,tless,2,obj_02,1,38,0,,proxy,itodd/obj_000027,0,fp_solo_render,131.562,,6.82,0.103,0.4078,14.3,1.5,solo,,,,40,5,0,2,1,0,1,14.2,"F,S",,1.3,2026-09-11T22:17:18,144.0,1
tless2,18,0,tless,2,obj_02,9,21,3,,gt,gt,0,fp_solo_render,46.812,,3.73,0.0564,0.5847,12.5,1.5,solo,,,,10,3,0,1,1,1,1,14.6,S,,3.4,2026-09-11T22:17:23,180.0,1
tless2,18,0,tless,2,obj_02,9,21,3,,proxy,itodd/obj_000027,0,fp_solo_render,128.984,,8.03,0.1214,0.3496,16.8,1.5,solo,,,,40,14,0,1,1,1,1,14.8,S,,1.2,2026-09-11T22:17:26,180.0,1
tless2,18,0,tless,2,obj_02,12,26,1,,gt,gt,0,fp_solo_render,49.281,,6.09,0.092,0.4411,18.2,1.5,solo,,,,10,1,0,1,0,0,0,0.0,F,grasp_failed,3.3,2026-09-11T22:17:31,216.0,1
tless2,18,0,tless,2,obj_02,12,26,1,,proxy,itodd/obj_000027,0,fp_solo_render,130.125,,10.79,0.1632,0.2244,22.4,1.5,solo,,,,40,4,0,4,0,0,0,0.0,"F,F,F,F",grasp_failed,1.3,2026-09-11T22:17:34,216.0,1
tless2,18,0,tless,2,obj_02,20,28,7,,gt,gt,0,fp_solo_render,53.719,,3.03,0.0458,0.6669,10.2,1.5,solo,,,,10,1,0,1,0,0,0,0.0,F,grasp_failed,3.3,2026-09-11T22:17:39,252.0,1
tless2,18,0,tless,2,obj_02,20,28,7,,proxy,itodd/obj_000027,0,fp_solo_render,135.438,,7.29,0.1102,0.3862,16.0,1.5,solo,,,,40,7,0,1,1,1,1,13.7,S,,1.2,2026-09-11T22:17:42,252.0,1
tless2,18,0,tless,2,obj_02,1,89,0,,gt,gt,0,fp_solo_render,41.125,,3.53,0.0533,0.6122,11.9,1.5,solo,,,,10,3,0,2,1,0,1,13.4,"F,S",,3.4,2026-09-11T22:17:47,288.0,1
tless2,18,0,tless,2,obj_02,1,89,0,,proxy,itodd/obj_000027,0,fp_solo_render,135.75,,8.44,0.1276,0.3173,18.0,1.5,solo,,,,40,9,0,1,1,1,1,14.3,S,,1.2,2026-09-11T22:17:50,288.0,1
tless2,18,0,tless,2,obj_02,9,57,4,,gt,gt,0,fp_solo_render,52.062,,2.81,0.0425,0.6931,9.7,1.5,solo,,,,10,2,0,2,0,0,0,0.0,"F,F",grasp_failed,3.3,2026-09-11T22:17:55,324.0,1
tless2,18,0,tless,2,obj_02,9,57,4,,proxy,itodd/obj_000027,0,fp_solo_render,131.844,,7.58,0.1146,0.3704,15.6,1.5,solo,,,,40,9,0,2,1,0,1,14.1,"F,S",,1.2,2026-09-11T22:17:58,324.0,1
tless3,19,0,tless,3,obj_03,7,3,1,,gt,gt,0,fp_solo_render,45.969,,7.63,0.1167,0.3701,21.8,1.5,solo,,,,8,3,0,1,1,1,1,14.0,S,,60.1,2026-09-11T22:18:04,0.0,1
tless3,19,0,tless,3,obj_03,7,3,1,,proxy,itodd/obj_000027,0,fp_solo_render,132.219,,10.23,0.1565,0.2419,26.6,1.5,solo,,,,40,13,0,5,1,0,1,14.7,"F,F,F,F,S",,1.4,2026-09-11T22:19:04,0.0,1
tless3,19,0,tless,3,obj_03,9,0,5,,gt,gt,0,fp_solo_render,32.5,,4.28,0.0655,0.5381,14.2,1.5,solo,,,,8,3,0,1,1,1,1,14.4,S,,3.4,2026-09-11T22:19:09,36.0,1
tless3,19,0,tless,3,obj_03,9,0,5,,proxy,itodd/obj_000027,0,fp_solo_render,127.5,,9.22,0.141,0.2712,22.9,1.5,solo,,,,40,14,0,1,1,1,1,14.6,S,,1.2,2026-09-11T22:19:12,36.0,1
tless3,19,0,tless,3,obj_03,12,2,2,,gt,gt,0,fp_solo_render,37.719,,8.78,0.1343,0.3252,23.8,1.5,solo,,,,8,2,0,1,1,1,1,14.1,S,,3.4,2026-09-11T22:19:17,72.0,1
tless3,19,0,tless,3,obj_03,12,2,2,,proxy,itodd/obj_000027,0,fp_solo_render,131.781,,15.06,0.2305,0.1113,32.3,1.5,solo,,,,40,17,0,3,1,0,1,14.8,"F,F,S",,1.3,2026-09-11T22:19:20,72.0,1
tless3,19,0,tless,3,obj_03,20,17,12,,gt,gt,0,fp_solo_render,37.062,,4.1,0.0627,0.5609,13.5,1.5,solo,,,,8,1,0,1,1,1,1,14.5,S,,3.4,2026-09-11T22:19:25,108.0,1
tless3,19,0,tless,3,obj_03,20,17,12,,proxy,itodd/obj_000027,0,fp_solo_render,129.531,,10.83,0.1658,0.1823,21.4,1.5,solo,,,,40,10,0,3,1,0,1,14.0,"F,F,S",,1.5,2026-09-11T22:19:28,108.0,1
tless3,19,0,tless,3,obj_03,7,21,1,,gt,gt,0,fp_solo_render,40.0,,5.43,0.083,0.4667,17.0,1.5,solo,,,,8,1,0,1,1,1,1,8.9,S,,3.4,2026-09-11T22:19:33,144.0,1
tless3,19,0,tless,3,obj_03,7,21,1,,proxy,itodd/obj_000027,0,fp_solo_render,131.828,,14.49,0.2217,0.0853,27.2,1.5,solo,,,,40,14,0,1,1,1,1,14.1,S,,1.3,2026-09-11T22:19:37,144.0,1
tless3,19,0,tless,3,obj_03,9,45,5,,gt,gt,0,fp_solo_render,44.812,,1.95,0.0298,0.8335,6.1,1.5,solo,,,,8,2,0,1,1,1,1,14.4,S,,3.4,2026-09-11T22:19:41,180.0,1
tless3,19,0,tless,3,obj_03,9,45,5,,proxy,itodd/obj_000027,0,fp_solo_render,128.812,,8.22,0.1258,0.3189,17.8,1.5,solo,,,,40,12,0,1,1,1,1,14.3,S,,1.3,2026-09-11T22:19:45,180.0,1
tless3,19,0,tless,3,obj_03,12,34,2,,gt,gt,0,fp_solo_render,34.062,,5.0,0.0766,0.4877,16.0,1.5,solo,,,,8,2,0,2,0,0,0,0.0,"F,F",grasp_failed,3.4,2026-09-11T22:19:50,216.0,1
tless3,19,0,tless,3,obj_03,12,34,2,,proxy,itodd/obj_000027,0,fp_solo_render,129.75,,11.84,0.1812,0.1749,24.6,1.5,solo,,,,40,10,0,1,1,1,1,7.9,S,,1.3,2026-09-11T22:19:53,216.0,1
tless3,19,0,tless,3,obj_03,20,21,12,,gt,gt,0,fp_solo_render,39.125,,3.77,0.0578,0.5809,12.7,1.5,solo,,,,8,1,0,1,1,1,1,14.6,S,,3.4,2026-09-11T22:19:58,252.0,1
tless3,19,0,tless,3,obj_03,20,21,12,,proxy,itodd/obj_000027,0,fp_solo_render,129.781,,10.0,0.153,0.2118,20.0,1.5,solo,,,,40,10,0,1,1,1,1,5.3,S,,1.3,2026-09-11T22:20:01,252.0,1
tless3,19,0,tless,3,obj_03,7,54,1,,gt,gt,0,fp_solo_render,43.906,,6.18,0.0946,0.4352,19.0,1.5,solo,,,,8,1,0,1,1,1,1,14.8,S,,3.3,2026-09-11T22:20:06,288.0,1
tless3,19,0,tless,3,obj_03,7,54,1,,proxy,itodd/obj_000027,0,fp_solo_render,130.75,,12.48,0.191,0.1714,27.3,1.5,solo,,,,40,15,0,2,1,0,1,13.1,"F,S",,1.3,2026-09-11T22:20:09,288.0,1
tless3,19,0,tless,3,obj_03,9,70,5,,gt,gt,0,fp_solo_render,35.688,,4.04,0.0617,0.5517,13.6,1.5,solo,,,,8,1,0,1,1,1,1,14.7,S,,3.4,2026-09-11T22:20:14,324.0,1
tless3,19,0,tless,3,obj_03,9,70,5,,proxy,itodd/obj_000027,0,fp_solo_render,129.938,,8.67,0.1326,0.2974,22.5,1.5,solo,,,,40,15,0,1,1,1,1,6.5,S,,1.2,2026-09-11T22:20:17,324.0,1
tless4,20,0,tless,4,obj_04,5,43,1,,gt,gt,0,fp_solo_render,56.344,,3.01,0.0372,0.6637,6.0,1.7,solo,,,,40,19,0,1,1,1,1,14.5,S,,1.5,2026-09-11T22:20:22,0.0,1
tless4,20,0,tless,4,obj_04,5,43,1,,proxy,itodd/obj_000026,0,fp_solo_render,141.906,,4.98,0.0617,0.5152,6.2,1.7,solo,,,,18,2,2,0,0,0,0,0.0,"B,B",all_blocked,1.2,2026-09-11T22:20:23,0.0,1
tless4,20,0,tless,4,obj_04,9,21,10,,gt,gt,0,fp_solo_render,78.531,,5.97,0.074,0.3501,11.8,1.7,solo,,,,40,6,0,1,1,1,1,14.7,S,,1.5,2026-09-11T22:20:27,36.0,1
tless4,20,0,tless,4,obj_04,9,21,10,,proxy,itodd/obj_000026,0,fp_solo_render,144.844,,7.57,0.0938,0.356,15.1,1.7,solo,,,,18,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:20:28,36.0,1
tless4,20,0,tless,4,obj_04,17,10,4,,gt,gt,0,fp_solo_render,59.031,,7.12,0.0882,0.2693,14.6,1.7,solo,,,,40,10,0,1,1,1,1,14.5,S,,1.5,2026-09-11T22:20:31,72.0,1
tless4,20,0,tless,4,obj_04,17,10,4,,proxy,itodd/obj_000026,0,fp_solo_render,143.312,,7.53,0.0933,0.3075,15.3,1.7,solo,,,,18,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:20:33,72.0,1
tless4,20,0,tless,4,obj_04,18,130,3,,gt,gt,0,fp_solo_render,54.562,,2.89,0.0357,0.7177,5.7,1.7,solo,,,,40,16,0,1,1,1,1,13.7,S,,1.5,2026-09-11T22:20:36,108.0,1
tless4,20,0,tless,4,obj_04,18,130,3,,proxy,itodd/obj_000026,0,fp_solo_render,141.594,,8.49,0.1051,0.333,20.3,1.7,solo,,,,18,1,0,1,1,1,1,14.3,S,,1.2,2026-09-11T22:20:38,108.0,1
tless4,20,0,tless,4,obj_04,20,3,15,,gt,gt,0,fp_solo_render,52.469,,7.16,0.0887,0.2852,14.4,1.7,solo,,,,40,13,0,1,1,1,1,14.7,S,,1.5,2026-09-11T22:20:41,144.0,1
tless4,20,0,tless,4,obj_04,20,3,15,,proxy,itodd/obj_000026,0,fp_solo_render,143.031,,7.69,0.0952,0.3533,15.5,1.7,solo,,,,18,3,1,2,0,0,0,0.0,"F,F,B",grasp_failed,1.3,2026-09-11T22:20:42,144.0,1
tless4,20,0,tless,4,obj_04,5,86,1,,gt,gt,0,fp_solo_render,59.875,,6.17,0.0764,0.3376,12.3,1.7,solo,,,,40,12,0,1,1,1,1,14.4,S,,1.5,2026-09-11T22:20:46,180.0,1
tless4,20,0,tless,4,obj_04,5,86,1,,proxy,itodd/obj_000026,0,fp_solo_render,140.625,,7.0,0.0867,0.3955,13.6,1.7,solo,,,,18,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:20:47,180.0,1
tless4,20,0,tless,4,obj_04,9,64,10,,gt,gt,0,fp_solo_render,69.906,,6.39,0.0791,0.3378,12.7,1.7,solo,,,,40,15,0,1,1,1,1,14.5,S,,1.5,2026-09-11T22:20:50,216.0,1
tless4,20,0,tless,4,obj_04,9,64,10,,proxy,itodd/obj_000026,0,fp_solo_render,141.938,,7.26,0.0899,0.3272,16.3,1.7,solo,,,,18,2,0,1,1,1,1,14.7,S,,1.2,2026-09-11T22:20:52,216.0,1
tless4,20,0,tless,4,obj_04,17,14,4,,gt,gt,0,fp_solo_render,50.844,,7.34,0.091,0.3052,14.7,1.7,solo,,,,40,20,0,1,1,1,1,14.9,S,,1.6,2026-09-11T22:20:55,252.0,1
tless4,20,0,tless,4,obj_04,17,14,4,,proxy,itodd/obj_000026,0,fp_solo_render,144.562,,12.52,0.1551,0.2135,29.0,1.7,solo,,,,18,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:20:57,252.0,1
tless4,20,0,tless,4,obj_04,18,357,3,,gt,gt,0,fp_solo_render,58.75,,11.9,0.1474,0.1718,26.0,1.7,solo,,,,40,15,0,1,1,1,1,14.7,S,,1.6,2026-09-11T22:21:00,288.0,1
tless4,20,0,tless,4,obj_04,18,357,3,,proxy,itodd/obj_000026,0,fp_solo_render,139.438,,10.76,0.1333,0.2573,25.5,1.7,solo,,,,18,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T22:21:02,288.0,1
tless4,20,0,tless,4,obj_04,20,28,15,,gt,gt,0,fp_solo_render,53.094,,5.27,0.0653,0.4078,10.6,1.7,solo,,,,40,18,0,1,1,1,1,14.2,S,,1.5,2026-09-11T22:21:05,324.0,1
tless4,20,0,tless,4,obj_04,20,28,15,,proxy,itodd/obj_000026,0,fp_solo_render,146.0,,6.68,0.0827,0.3889,13.0,1.7,solo,,,,18,1,1,0,0,0,0,0.0,B,all_blocked,1.1,2026-09-11T22:21:06,324.0,1
tless5,21,0,tless,5,obj_05,2,24,0,,gt,gt,0,fp_solo_render,10.125,,4.62,0.0426,0.6183,11.7,1.5,solo,,,,40,2,0,2,1,0,1,14.8,"F,S",,3.6,2026-09-11T22:21:10,0.0,1
tless5,21,0,tless,5,obj_05,2,24,0,,proxy,itodd/obj_000013,0,fp_solo_render,140.344,,18.06,0.1662,0.2653,30.3,1.5,solo,,,,40,9,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.9,2026-09-11T22:21:13,0.0,1
tless5,21,0,tless,5,obj_05,3,24,0,,gt,gt,0,fp_solo_render,2.688,,3.52,0.0324,0.7691,9.4,1.5,solo,,,,40,3,0,2,1,0,1,14.8,"F,S",,3.6,2026-09-11T22:21:17,36.0,1
tless5,21,0,tless,5,obj_05,3,24,0,,proxy,itodd/obj_000013,0,fp_solo_render,141.312,,9.87,0.0908,0.4102,15.0,1.5,solo,,,,40,12,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.9,2026-09-11T22:21:20,36.0,1
tless5,21,0,tless,5,obj_05,4,0,0,,gt,gt,0,fp_solo_render,32.812,,4.75,0.0437,0.6884,12.0,1.5,solo,,,,40,5,0,2,1,0,1,14.7,"F,S",,3.5,2026-09-11T22:21:23,72.0,1
tless5,21,0,tless,5,obj_05,4,0,0,,proxy,itodd/obj_000013,0,fp_solo_render,142.688,,10.72,0.0986,0.3818,19.8,1.5,solo,,,,40,22,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.9,2026-09-11T22:21:27,72.0,1
tless5,21,0,tless,5,obj_05,11,23,0,,gt,gt,0,fp_solo_render,24.938,,6.0,0.0552,0.5522,16.7,1.5,solo,,,,40,3,0,2,1,0,1,15.0,"F,S",,3.5,2026-09-11T22:21:30,108.0,1
tless5,21,0,tless,5,obj_05,11,23,0,,proxy,itodd/obj_000013,0,fp_solo_render,139.625,,10.75,0.0989,0.3845,21.4,1.5,solo,,,,40,15,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.8,2026-09-11T22:21:34,108.0,1
tless5,21,0,tless,5,obj_05,2,55,0,,gt,gt,0,fp_solo_render,10.438,,3.97,0.0365,0.7424,9.5,1.5,solo,,,,40,3,0,2,1,0,1,14.7,"F,S",,3.4,2026-09-11T22:21:37,144.0,1
tless5,21,0,tless,5,obj_05,2,55,0,,proxy,itodd/obj_000013,0,fp_solo_render,140.812,,10.05,0.0925,0.4487,15.1,1.5,solo,,,,40,12,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.8,2026-09-11T22:21:40,144.0,1
tless5,21,0,tless,5,obj_05,3,55,0,,gt,gt,0,fp_solo_render,-1.0,,3.73,0.0343,0.7806,8.6,1.5,solo,,,,40,3,0,2,1,0,1,14.7,"F,S",,3.4,2026-09-11T22:21:44,180.0,1
tless5,21,0,tless,5,obj_05,3,55,0,,proxy,itodd/obj_000013,0,fp_solo_render,139.75,,9.67,0.089,0.454,15.8,1.5,solo,,,,40,10,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.8,2026-09-11T22:21:47,180.0,1
tless5,21,0,tless,5,obj_05,4,10,0,,gt,gt,0,fp_solo_render,10.312,,5.11,0.047,0.5914,13.3,1.5,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,3.2,2026-09-11T22:21:50,216.0,1
tless5,21,0,tless,5,obj_05,4,10,0,,proxy,itodd/obj_000013,0,fp_solo_render,139.75,,10.47,0.0963,0.458,20.4,1.5,solo,,,,40,13,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.8,2026-09-11T22:21:53,216.0,1
tless5,21,0,tless,5,obj_05,11,32,0,,gt,gt,0,fp_solo_render,19.062,,5.91,0.0544,0.55,15.4,1.5,solo,,,,40,6,0,2,1,0,1,14.9,"F,S",,3.4,2026-09-11T22:21:56,252.0,1
tless5,21,0,tless,5,obj_05,11,32,0,,proxy,itodd/obj_000013,0,fp_solo_render,138.156,,23.72,0.2183,0.09,41.5,1.5,solo,,,,40,2,0,1,1,1,1,10.2,S,,1.7,2026-09-11T22:22:00,252.0,1
tless5,21,0,tless,5,obj_05,2,65,0,,gt,gt,0,fp_solo_render,4.438,,4.67,0.0429,0.6883,12.8,1.5,solo,,,,40,3,0,2,1,0,1,14.8,"F,S",,3.5,2026-09-11T22:22:03,288.0,1
tless5,21,0,tless,5,obj_05,2,65,0,,proxy,itodd/obj_000013,0,fp_solo_render,142.75,,9.8,0.0902,0.4371,17.5,1.5,solo,,,,40,23,1,5,0,0,0,0.0,"F,F,F,F,B,F",grasp_failed,1.9,2026-09-11T22:22:06,288.0,1
tless5,21,0,tless,5,obj_05,3,459,0,,gt,gt,0,fp_solo_render,57.281,,15.69,0.1443,0.2859,37.2,1.5,solo,,,,40,12,0,4,1,0,1,15.0,"F,F,F,S",,3.7,2026-09-11T22:22:09,324.0,1
tless5,21,0,tless,5,obj_05,3,459,0,,proxy,itodd/obj_000013,0,fp_solo_render,130.234,,15.66,0.144,0.2606,33.7,1.5,solo,,,,40,23,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.9,2026-09-11T22:22:13,324.0,1
tless6,22,0,tless,6,obj_06,2,338,1,,gt,gt,0,fp_solo_render,29.062,,9.53,0.088,0.4019,25.7,1.0,solo,,,,40,10,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,23.7,2026-09-11T22:22:16,0.0,1
tless6,22,0,tless,6,obj_06,2,338,1,,proxy,itodd/obj_000018,0,fp_solo_render,126.328,,10.34,0.0955,0.3676,25.4,1.0,solo,,,,14,0,0,0,0,0,0,0.0,,unreachable,1.0,2026-09-11T22:22:40,0.0,1
tless6,22,0,tless,6,obj_06,6,2,0,,gt,gt,0,fp_solo_render,0.812,,4.65,0.0429,0.7109,13.6,1.0,solo,,,,40,4,0,3,1,0,1,14.8,"F,F,S",,2.3,2026-09-11T22:22:45,36.0,1
tless6,22,0,tless,6,obj_06,6,2,0,,proxy,itodd/obj_000018,0,fp_solo_render,101.29,,5.69,0.0525,0.6111,14.0,1.0,solo,,,,14,3,0,1,1,1,1,14.8,S,,1.2,2026-09-11T22:22:47,36.0,1
tless6,22,0,tless,6,obj_06,2,416,1,,gt,gt,0,fp_solo_render,39.812,,11.47,0.106,0.3689,29.9,1.0,solo,,,,40,10,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.7,2026-09-11T22:22:51,72.0,1
tless6,22,0,tless,6,obj_06,2,416,1,,proxy,itodd/obj_000018,0,fp_solo_render,114.531,,12.45,0.115,0.3027,30.1,1.0,solo,,,,14,0,0,0,0,0,0,0.0,,unreachable,1.0,2026-09-11T22:22:54,72.0,1
tless6,22,0,tless,6,obj_06,6,23,0,,gt,gt,0,fp_solo_render,28.562,,4.11,0.038,0.719,11.9,1.0,solo,,,,40,1,0,1,0,0,0,0.0,F,grasp_failed,2.1,2026-09-11T22:22:58,108.0,1
tless6,22,0,tless,6,obj_06,6,23,0,,proxy,itodd/obj_000018,0,fp_solo_render,109.578,,5.34,0.0493,0.6418,12.4,1.0,solo,,,,14,1,0,1,0,0,0,0.0,F,grasp_failed,1.4,2026-09-11T22:23:01,108.0,1
tless6,22,0,tless,6,obj_06,2,434,1,,gt,gt,0,fp_solo_render,28.625,,16.94,0.1564,0.3064,39.2,1.0,solo,,,,40,10,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.4,2026-09-11T22:23:05,144.0,1
tless6,22,0,tless,6,obj_06,2,434,1,,proxy,itodd/obj_000018,0,fp_solo_render,119.625,,27.21,0.2513,0.1345,53.8,1.0,solo,,,,14,2,1,1,0,0,0,0.0,"F,B",grasp_failed,1.3,2026-09-11T22:23:08,144.0,1
tless6,22,0,tless,6,obj_06,6,39,0,,gt,gt,0,fp_solo_render,24.875,,3.11,0.0287,0.919,7.3,1.0,solo,,,,40,6,0,3,1,0,1,14.9,"F,F,S",,2.3,2026-09-11T22:23:12,180.0,1
tless6,22,0,tless,6,obj_06,6,39,0,,proxy,itodd/obj_000018,0,fp_solo_render,104.137,,4.53,0.0418,0.7403,7.9,1.0,solo,,,,14,4,0,1,1,1,1,14.9,S,,1.2,2026-09-11T22:23:15,180.0,1
tless6,22,0,tless,6,obj_06,2,470,1,,gt,gt,0,fp_solo_render,49.0,,15.84,0.1463,0.3368,37.6,1.0,solo,,,,40,6,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.6,2026-09-11T22:23:19,216.0,1
tless6,22,0,tless,6,obj_06,2,470,1,,proxy,itodd/obj_000018,0,fp_solo_render,118.703,,16.77,0.1549,0.2666,37.5,1.0,solo,,,,14,1,1,0,0,0,0,0.0,B,all_blocked,1.2,2026-09-11T22:23:22,216.0,1
tless6,22,0,tless,6,obj_06,6,58,0,,gt,gt,0,fp_solo_render,17.938,,3.25,0.03,0.8454,9.4,1.0,solo,,,,40,6,0,3,1,0,1,14.9,"F,F,S",,2.3,2026-09-11T22:23:26,252.0,1
tless6,22,0,tless,6,obj_06,6,58,0,,proxy,itodd/obj_000018,0,fp_solo_render,102.592,,4.93,0.0455,0.6917,10.6,1.0,solo,,,,14,8,0,1,1,1,1,14.9,S,,1.2,2026-09-11T22:23:28,252.0,1
tless6,22,0,tless,6,obj_06,2,478,1,,gt,gt,0,fp_solo_render,33.5,,14.65,0.1353,0.3563,35.2,1.0,solo,,,,40,12,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,2.5,2026-09-11T22:23:33,288.0,1
tless6,22,0,tless,6,obj_06,2,478,1,,proxy,itodd/obj_000018,0,fp_solo_render,123.953,,11.84,0.1093,0.3719,31.1,1.0,solo,,,,14,7,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.5,2026-09-11T22:23:35,288.0,1
tless6,22,0,tless,6,obj_06,6,87,0,,gt,gt,0,fp_solo_render,3.875,,3.78,0.0349,0.7799,13.0,1.0,solo,,,,40,9,0,5,1,0,1,14.8,"F,F,F,F,S",,2.5,2026-09-11T22:23:40,324.0,1
tless6,22,0,tless,6,obj_06,6,87,0,,proxy,itodd/obj_000018,0,fp_solo_render,103.295,,4.66,0.043,0.6947,12.0,1.0,solo,,,,14,0,0,0,0,0,0,0.0,,unreachable,1.0,2026-09-11T22:23:43,324.0,1
tless7,23,0,tless,7,obj_07,2,24,2,,gt,gt,0,fp_solo_render,20.062,,4.35,0.0244,0.923,11.7,1.7,solo,,,,40,13,0,1,1,1,1,14.8,S,,3.5,2026-09-11T22:23:47,0.0,1
tless7,23,0,tless,7,obj_07,2,24,2,,proxy,itodd/obj_000018,0,fp_solo_render,104.137,,13.21,0.074,0.4409,32.4,1.7,solo,,,,14,5,0,1,1,1,1,14.7,S,,1.2,2026-09-11T22:23:51,0.0,1
tless7,23,0,tless,7,obj_07,6,2,1,,gt,gt,0,fp_solo_render,3.562,,4.9,0.0274,0.894,13.4,1.7,solo,,,,40,20,0,2,1,0,1,14.9,"F,S",,3.4,2026-09-11T22:23:55,36.0,1
tless7,23,0,tless,7,obj_07,6,2,1,,proxy,itodd/obj_000018,0,fp_solo_render,117.172,,14.0,0.0784,0.3645,33.5,1.7,solo,,,,14,8,0,1,1,1,1,8.5,S,,1.1,2026-09-11T22:23:59,36.0,1
tless7,23,0,tless,7,obj_07,12,2,4,,gt,gt,0,fp_solo_render,18.812,,7.74,0.0434,0.6793,23.5,1.7,solo,,,,40,19,0,1,1,1,1,5.9,S,,3.4,2026-09-11T22:24:03,72.0,1
tless7,23,0,tless,7,obj_07,12,2,4,,proxy,itodd/obj_000018,0,fp_solo_render,123.391,,15.15,0.0848,0.416,23.9,1.7,solo,,,,14,8,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.3,2026-09-11T22:24:06,72.0,1
tless7,23,0,tless,7,obj_07,17,332,5,,gt,gt,0,fp_solo_render,47.719,,8.01,0.0448,0.6668,28.6,1.7,solo,,,,40,13,0,1,1,1,1,14.9,S,,3.5,2026-09-11T22:24:11,108.0,1
tless7,23,0,tless,7,obj_07,17,332,5,,proxy,itodd/obj_000018,0,fp_solo_render,130.875,,11.06,0.0619,0.5701,28.6,1.7,solo,,,,14,3,0,2,1,0,1,6.6,"F,S",,1.3,2026-09-11T22:24:14,108.0,1
tless7,23,0,tless,7,obj_07,18,399,5,,gt,gt,0,fp_solo_render,39.656,,10.16,0.0569,0.6017,33.2,1.7,solo,,,,40,22,0,1,1,1,1,14.9,S,,3.4,2026-09-11T22:24:19,144.0,1
tless7,23,0,tless,7,obj_07,18,399,5,,proxy,itodd/obj_000018,0,fp_solo_render,110.617,,20.32,0.1138,0.3429,54.9,1.7,solo,,,,14,2,0,2,0,0,0,0.0,"F,F",grasp_failed,1.1,2026-09-11T22:24:22,144.0,1
tless7,23,0,tless,7,obj_07,2,142,2,,gt,gt,0,fp_solo_render,19.0,,3.54,0.0198,0.9733,8.9,1.7,solo,,,,40,7,1,1,1,1,1,14.7,"B,S",,3.4,2026-09-11T22:24:27,180.0,1
tless7,23,0,tless,7,obj_07,2,142,2,,proxy,itodd/obj_000018,0,fp_solo_render,131.922,,11.08,0.0621,0.4579,18.4,1.7,solo,,,,14,9,0,1,1,1,1,8.5,S,,1.1,2026-09-11T22:24:30,180.0,1
